Thumb;SKU;Name;Color;Category;Category Position;Brand;Seller;Balance;First Date;Comments;Rating;Final price;SPP Price;Revenue potential;Days in stock;Sales;Sales Per Day Average;Revenue;Pics Count;Hax Video;Categories Last Count
https://basket-05.wb.ru/vol873/part87310/87310294/images/c246x328/1.jpg;87310294;Простынь натяжная 80х200х25 детская на подростковую кровать;серый меланж;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;9879;INTETEKS;ООО Интетекс;83;28.08.2022;573;5;0;704;90400;30;127;4,2333;90400;7;0;1
https://basket-05.wb.ru/vol923/part92354/92354862/images/c246x328/1.jpg;92354862;Простыня натяжная трикотажная на резинке 90х200 см;шоколадный;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;240;Stretch Jersy;ИП Мухин Е В;219;08.08.2022;554;5;557;490;104116,1538;26;162;5,4;90234;8;0;6
https://basket-01.wb.ru/vol93/part9336/9336777/images/c246x328/1.jpg;9336777;Простынь на резинке 160х200 2 спальное натяжная простыня;оливковый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;Селтекс;ООО Швейная Фабрика Селтекс;0;15.02.2020;3966;5;648;499;245871,8182;11;136;4,5333;90153;5;0;0
https://basket-02.wb.ru/vol208/part20834/20834038/images/c246x328/1.jpg;20834038;Простынь на резинке трикотажная 180х200;синий;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4133;Тридевятое царство (Домашний текстиль Т37);ООО Атекс;303;05.03.2021;2159;5;829;729;90024;30;115;3,8333;90024;8;0;3
https://basket-05.wb.ru/vol873/part87310/87310477/images/c246x328/1.jpg;87310477;Простынь натяжная 90х200 на резинке;коричневая горчица;Дом/Детская/Постельные принадлежности/Для детей/Простынь натяжная;3795;INTETEKS;ООО Интетекс;180;31.07.2022;374;5;900;792;90000;30;100;3,3333;90000;4;0;1
https://basket-08.wb.ru/vol1141/part114157/114157007/images/c246x328/1.jpg;114157007;Простыня на резинке 140х200 Либерти;темно-серый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;8568;Feresa hygge;ООО ИСА;21;11.08.2022;51;5;1448;1274;103587,6923;26;62;2,0667;89776;7;0;2
https://basket-01.wb.ru/vol123/part12310/12310247/images/c246x328/1.jpg;12310247;Простынь на резинке 160х200 100% хлопок;фиолетовый;Дом/Спальня;-1;ОТК ПРОИЗВОДСТВО;ООО ОТК Производство;0;19.05.2020;2122;4;539;458;141072,6316;19;162;5,4;89346;12;1;0
https://basket-05.wb.ru/vol873/part87309/87309665/images/c246x328/1.jpg;87309665;Простынь натяжная 80х200х25 детская на подростковую кровать;серый графит;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;9864;INTETEKS;ООО Интетекс;93;20.06.2022;573;5;0;704;88800;30;123;4,1;88800;7;0;1
https://basket-01.wb.ru/vol130/part13070/13070468/images/c246x328/1.jpg;13070468;Простынь на резинке 160х200 трикотажная ;изумрудный;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;7851;Тридевятое царство (Домашний текстиль Т37);ООО Атекс;155;26.06.2020;3482;4;777;683;88733;30;117;3,9;88733;8;0;2
https://basket-05.wb.ru/vol925/part92513/92513573/images/c246x328/1.jpg;92513573;Простыня натяжная трикотажная на резинке 160х200 см;марсала;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;Stretch Jersy;ИП Мухин Е В;0;14.07.2022;821;5;745;573;110818,75;24;119;3,9667;88655;8;0;0
https://basket-01.wb.ru/vol108/part10836/10836255/images/c246x328/1.jpg;10836255;Простынь на резинке 200х200;белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;234;Delordo Home collection;ИП Чомаев Исмагиль Ахматович;25;29.01.2020;92;5;1589;1399;88468;30;53;1,7667;88468;3;0;2
https://basket-05.wb.ru/vol839/part83994/83994569/images/c246x328/1.jpg;83994569;Простынь на резинке 140х200 х26см,хлопок;серый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;YERRNA;ОАО Шуйские Ситцы ХБК;0;11.06.2022;217;5;1246;934;221165;12;71;2,3667;88466;10;0;0
https://basket-08.wb.ru/vol1167/part116787/116787660/images/c246x328/1.jpg;116787660;Простынь на резинке 200х200 натяжная хлопок трикотаж евро 2;белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4119;МАЮША;ИП Синькевич;90;19.08.2022;176;5;919;808;88224;30;96;3,2;88224;9;0;3
https://basket-03.wb.ru/vol323/part32335/32335915/images/c246x328/1.jpg;32335915;Простыня на резинке 160х200х20 бязь;белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4150;Galtex;ООО Галтекс;149;23.06.2021;76;5;583;513;87498;30;150;5;87498;9;0;2
https://basket-03.wb.ru/vol377/part37772/37772100/images/c246x328/1.jpg;37772100;Простыня на резинке 90х200 по кругу;серо-зеленый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4144;СПАРТЕКС швейная фабрика;ООО КШФ Спартак;159;28.08.2021;873;5;825;726;109312,5;24;106;3,5333;87450;6;0;3
https://basket-05.wb.ru/vol926/part92627/92627155/images/c246x328/1.jpg;92627155;Простыня натяжная трикотажная 200х200;лиловый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;185;Stretch Jersy;ИП Мухин Е В;7;08.08.2022;207;5;865;761;87365;30;101;3,3667;87365;7;0;5
https://basket-02.wb.ru/vol144/part14453/14453459/images/c246x328/1.jpg;14453459;Простынь на резинке 90х200 трикотажная;темно-серый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;7856;Тридевятое царство (Домашний текстиль Т37);ООО Атекс;167;03.09.2020;4043;5;578;508;87348;30;158;5,2667;87348;8;1;2
https://basket-01.wb.ru/vol120/part12067/12067107/images/c246x328/1.jpg;12067107;Простынь на резинке 160х200 2 спальное натяжная простыня;темно-коричневый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;Селтекс;ООО Швейная Фабрика Селтекс;0;16.05.2020;3966;5;648;499;174276;15;131;4,3667;87138;8;0;0
https://basket-02.wb.ru/vol271/part27109/27109932/images/c246x328/1.jpg;27109932;Простыня на резинке, 160х200 см;белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;8581;Letto;ООО Метеор;579;27.05.2021;1365;5;649;571;86977;30;136;4,5333;86977;4;0;1
https://basket-10.wb.ru/vol1397/part139710/139710890/images/c246x328/1.jpg;139710890;Простынь на резинке 180х200 натяжная хлопок поплин спальная;серый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;215;МАЮША;ИП Синькевич;19;13.12.2022;18;5;1229;1081;144848,3333;18;71;2,3667;86909;14;1;6
https://basket-09.wb.ru/vol1181/part118105/118105711/images/c246x328/1.jpg;118105711;Простынь на резинке трикотажная 180х200;молочный;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;8652;Тридевятое царство (Домашний текстиль Т37);ООО Атекс;73;24.08.2022;2159;5;829;729;86823;30;112;3,7333;86823;8;0;2
https://basket-02.wb.ru/vol256/part25664/25664519/images/c246x328/1.jpg;25664519;Простынь натяжная / поплин / 160х200х25см;белый,черный;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;Uniqcute;ООО ТДЛ Текстиль;0;23.04.2021;579;5;899;692;236607,2727;11;94;3,1333;86756;5;1;0
https://basket-05.wb.ru/vol864/part86490/86490745/images/c246x328/1.jpg;86490745;Простыни натяжные;светло-серый;Дом/Детская/Постельные принадлежности/Для детей/Простынь натяжная;-1;ОТК ПРОИЗВОДСТВО;ООО ОТК Производство;1;22.07.2022;375;5;513;451;185779,2857;14;169;5,6333;86697;9;0;0
https://basket-04.wb.ru/vol439/part43940/43940414/images/c246x328/1.jpg;43940414;Простынь на резинке 160х200 хлопок;бежевый,пудровый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;217;Княжеский сон;Княжеский сон;17;25.10.2021;207;5;1649;1451;89584,1379;29;52;1,7333;86598;3;0;3
https://basket-01.wb.ru/vol138/part13857/13857309/images/c246x328/1.jpg;13857309;Простынь на резинке 180х200 100% хлопок;молочный;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4121;ОТК ПРОИЗВОДСТВО;ООО ОТК Производство;35;31.07.2020;1032;4;545;479;86399;30;156;5,2;86399;5;0;8
https://basket-09.wb.ru/vol1193/part119368/119368140/images/c246x328/1.jpg;119368140;Простынь на резинке 140х200 х26см,хлопок;белый,серый графит;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;YERRNA;ОАО Шуйские Ситцы ХБК;0;08.09.2022;217;5;1210;907;322162,5;8;71;2,3667;85910;15;0;0
https://basket-02.wb.ru/vol270/part27007/27007264/images/c246x328/1.jpg;27007264;Простыня на резинке, 160х200 см;фиолетовый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;8561;Letto;ООО Метеор;411;18.05.2021;1365;5;649;571;85239;30;132;4,4;85239;4;0;1
https://basket-05.wb.ru/vol865/part86504/86504560/images/c246x328/1.jpg;86504560;Простыни натяжные;темно-серый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;ОТК ПРОИЗВОДСТВО;ООО ОТК Производство;0;22.07.2022;172;5;598;508;194580;13;141;4,7;84318;9;0;0
https://basket-02.wb.ru/vol256/part25664/25664533/images/c246x328/1.jpg;25664533;Простыня на резинке (180х200х25) поплин;серый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4163;Uniqcute;ООО ТДЛ Текстиль;97;17.04.2021;362;4;936;823;84302;30;88;2,9333;84302;4;1;2
https://basket-01.wb.ru/vol93/part9336/9336765/images/c246x328/1.jpg;9336765;Простынь на резинке 160х200 2 спальное натяжная простыня;горчичный;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;Селтекс;ООО Швейная Фабрика Селтекс;0;27.01.2020;3966;5;648;499;105250;24;127;4,2333;84200;5;0;0
https://basket-09.wb.ru/vol1181/part118105/118105606/images/c246x328/1.jpg;118105606;Простынь на резинке 140х200 трикотажная ;темно-коричневый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;7859;Тридевятое царство (Домашний текстиль Т37);ООО Атекс;50;24.08.2022;1991;5;716;630;84074;30;127;4,2333;84074;8;0;2
https://basket-05.wb.ru/vol926/part92626/92626018/images/c246x328/1.jpg;92626018;Простыня натяжная трикотажная 200х200;баклажановый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;1255;Stretch Jersy;ИП Мухин Е В;80;04.08.2022;207;5;865;761;93227,7778;27;97;3,2333;83905;7;0;3
https://basket-01.wb.ru/vol54/part5423/5423764/images/c246x328/1.jpg;5423764;"Простынь на резинке  160х200 ""Прохоровская роза"" перкаль";бежевый;Акции/Новогодняя Распродажа/Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;Сказка.;ИП Островская Валентина Петровна;0;11.02.2020;237;5;844;633;250662;10;96;3,2;83554;6;0;0
https://basket-01.wb.ru/vol93/part9336/9336775/images/c246x328/1.jpg;9336775;Простынь на резинке 160х200 2 спальное натяжная простыня;морская волна;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;Селтекс;ООО Швейная Фабрика Селтекс;0;25.01.2020;3966;5;648;499;119325,7143;21;127;4,2333;83528;8;0;0
https://basket-05.wb.ru/vol926/part92626/92626464/images/c246x328/1.jpg;92626464;Простыня натяжная трикотажная 200х200;белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;198;Stretch Jersy;ИП Мухин Е В;14;04.08.2022;207;5;865;761;83040;30;96;3,2;83040;9;0;6
https://basket-02.wb.ru/vol256/part25664/25664520/images/c246x328/1.jpg;25664520;Простынь натяжная / поплин / 160х200х25см;нежный розовый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;Uniqcute;ООО ТДЛ Текстиль;0;23.04.2021;579;5;899;692;118154,2857;21;92;3,0667;82708;5;1;0
https://basket-04.wb.ru/vol535/part53553/53553899/images/c246x328/1.jpg;53553899;Простынь на резинке 160х200 хлопок;серебро;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;225;Княжеский сон;Княжеский сон;14;05.01.2022;207;5;1649;1451;107543,4783;23;50;1,6667;82450;1;0;3
https://basket-01.wb.ru/vol108/part10847/10847200/images/c246x328/1.jpg;10847200;Простыня на резинке, 160*200*20 см;белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;8674;Letto;ООО Метеор;726;11.02.2020;4129;5;649;571;85265,1724;29;127;4,2333;82423;1;0;1
https://basket-02.wb.ru/vol285/part28565/28565464/images/c246x328/1.jpg;28565464;Простыня 220х240 Бязь, для большой кровати Евро;черно-красный;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;INTETEKS;ООО Интетекс;379;24.05.2021;766;5;816;718;82416;30;101;3,3667;82416;7;0;0
https://basket-01.wb.ru/vol110/part11068/11068731/images/c246x328/1.jpg;11068731;Простыня на резинке 160х200х25;лиловый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4154;COZY HOME;ООО ТК Коузи Хоум;30;19.02.2020;38;5;1678;1477;82222;30;49;1,6333;82222;5;0;2
https://basket-01.wb.ru/vol126/part12660/12660089/images/c246x328/1.jpg;12660089;Простынь на резинке 180х200 100% хлопок;бежевый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;209;ОТК ПРОИЗВОДСТВО;ООО ОТК Производство;64;05.06.2020;1032;4;590;519;81930;30;135;4,5;81930;12;1;12
https://basket-01.wb.ru/vol123/part12310/12310283/images/c246x328/1.jpg;12310283;Простынь на резинке 160х200 100% хлопок;голубой;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;7855;ОТК ПРОИЗВОДСТВО;ООО ОТК Производство;14;15.05.2020;2122;4;624;549;81744;30;131;4,3667;81744;12;1;2
https://basket-01.wb.ru/vol130/part13070/13070473/images/c246x328/1.jpg;13070473;Простынь на резинке трикотажная 180х200;изумрудный;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;7853;Тридевятое царство (Домашний текстиль Т37);ООО Атекс;230;26.06.2020;2159;5;829;729;81236;30;100;3,3333;81236;8;0;2
https://basket-03.wb.ru/vol292/part29221/29221742/images/c246x328/1.jpg;29221742;Простыня Евро макси 220х240 поплин, для большой кровати;зеленая груша;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;INTETEKS;ООО Интетекс;14;29.05.2021;662;4;845;743;81120;30;96;3,2;81120;7;0;0
https://basket-10.wb.ru/vol1340/part134041/134041802/images/c246x328/1.jpg;134041802;Простынь на резинке 160х200 хлопок;темно-серый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;Княжеский сон;Княжеский сон;18;16.11.2022;207;5;1649;1451;127580,5263;19;49;1,6333;80801;2;0;0
https://basket-01.wb.ru/vol134/part13445/13445277/images/c246x328/1.jpg;13445277;Простынь на резинке 200х200 трикотажная ;бежевый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4136;Тридевятое царство (Домашний текстиль Т37);ООО Атекс;179;04.08.2020;1047;5;874;769;105221,7391;23;93;3,1;80670;8;1;3
https://basket-05.wb.ru/vol864/part86487/86487408/images/c246x328/1.jpg;86487408;Простынь натяжная на резинке 120х200;черный;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;8596;ОТК ПРОИЗВОДСТВО;ООО ОТК Производство;393;22.07.2022;253;5;425;374;80325;30;189;6,3;80325;9;0;2
https://basket-01.wb.ru/vol93/part9336/9336762/images/c246x328/1.jpg;9336762;Простынь на резинке 160х200 2 спальное натяжная простыня;бордовый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4137;Селтекс;ООО Швейная Фабрика Селтекс;52;25.01.2020;3966;5;648;570;80312;30;121;4,0333;80312;5;0;3
https://basket-05.wb.ru/vol923/part92352/92352078/images/c246x328/1.jpg;92352078;Простыня натяжная трикотажная на резинке 90х200 см;лиловый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4131;Stretch Jersy;ИП Мухин Е В;273;08.08.2022;554;5;557;490;92547,6923;26;144;4,8;80208;9;0;3
https://basket-10.wb.ru/vol1388/part138801/138801388/images/c246x328/1.jpg;138801388;Простынь на резинке 180х200 натяжная 2 спальная евро;белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4157;МАЮША;ИП Синькевич;0;04.12.2022;55;5;729;546;85917,8571;28;110;3,6667;80190;9;0;3
https://basket-05.wb.ru/vol924/part92441/92441823/images/c246x328/1.jpg;92441823;Простыня натяжная трикотажная на резинке 140х200 см;морская волна;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4129;Stretch Jersy;ИП Мухин Е В;112;02.09.2022;504;5;695;611;79925;30;115;3,8333;79925;8;0;3
https://basket-09.wb.ru/vol1240/part124035/124035748/images/c246x328/1.jpg;124035748;Простынь на резинке 160х200 х26см,хлопок;темно-синий;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;8663;YERRNA;ОАО Шуйские Ситцы ХБК;617;26.10.2022;752;5;1302;1145;264740;9;70;2,3333;79422;13;1;2
https://basket-05.wb.ru/vol924/part92418/92418375/images/c246x328/1.jpg;92418375;Простыня натяжная трикотажная на резинке 120х200 см;белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;220;Stretch Jersy;ИП Мухин Е В;19;04.08.2022;210;5;635;559;79375;30;125;4,1667;79375;8;0;6
https://basket-09.wb.ru/vol1181/part118105/118105684/images/c246x328/1.jpg;118105684;Простынь на резинке 160х200 трикотажная ;темно-коричневый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;8591;Тридевятое царство (Домашний текстиль Т37);ООО Атекс;11;24.08.2022;3482;4;777;683;79307;30;105;3,5;79307;8;0;2
https://basket-05.wb.ru/vol926/part92622/92622212/images/c246x328/1.jpg;92622212;Простыня натяжная трикотажная на резинке 180х200 см;персиковый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4118;Stretch Jersy;ИП Мухин Е В;126;22.07.2022;870;5;805;708;78890;30;98;3,2667;78890;8;0;3
https://basket-04.wb.ru/vol496/part49639/49639621/images/c246x328/1.jpg;49639621;Простынь на резинке 200х200 трикотажная ;небесный;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;8626;Тридевятое царство (Домашний текстиль Т37);ООО Атекс;81;20.04.2022;1047;5;874;769;78802;30;91;3,0333;78802;8;1;2
https://basket-02.wb.ru/vol208/part20834/20834030/images/c246x328/1.jpg;20834030;Простынь на резинке 160х200 трикотажная ;синий;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;7868;Тридевятое царство (Домашний текстиль Т37);ООО Атекс;52;05.03.2021;3482;4;743;653;78758;30;106;3,5333;78758;8;0;2
https://basket-05.wb.ru/vol918/part91831/91831911/images/c246x328/1.jpg;91831911;Простынь натяжная / перкаль / 160*200*25см / 100% хлопок;сливовый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4200;Double Dreams;ООО ТДЛ Текстиль;50;21.07.2022;54;5;920;810;98381,25;24;87;2,9;78705;9;0;2
https://basket-09.wb.ru/vol1176/part117644/117644574/images/c246x328/1.jpg;117644574;Простынь на резинке трикотажная 180х200;светло-синий;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;7846;Тридевятое царство (Домашний текстиль Т37);ООО Атекс;140;24.08.2022;2159;5;829;729;118050;20;96;3,2;78700;8;0;2
https://basket-02.wb.ru/vol284/part28476/28476121/images/c246x328/1.jpg;28476121;Простыня на резинке 90х200 по кругу;светло-серый,белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4171;СПАРТЕКС швейная фабрика;ООО КШФ Спартак;185;22.05.2021;872;5;825;726;78375;30;95;3,1667;78375;10;0;3
https://basket-01.wb.ru/vol56/part5693/5693251/images/c246x328/1.jpg;5693251;"Простынь на резинке ""Классика"" 160х200см";бежевый,белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4151;Сказка.;ИП Островская Валентина Петровна;129;09.02.2020;569;5;1350;1188;83892,8571;28;58;1,9333;78300;7;0;2
https://basket-02.wb.ru/vol282/part28206/28206954/images/c246x328/1.jpg;28206954;Простынь натяжная / поплин / 160х200х25см;серый шелк;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4160;Uniqcute;ООО ТДЛ Текстиль;17;14.05.2021;579;5;899;791;106654,0909;22;87;2,9;78213;5;0;2
https://basket-10.wb.ru/vol1388/part138801/138801389/images/c246x328/1.jpg;138801389;Простынь на резинке 180х200 натяжная 2 спальная евро;голубой;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4265;МАЮША;ИП Синькевич;138;04.12.2022;55;5;729;641;97503,75;24;107;3,5667;78003;9;0;3
https://basket-02.wb.ru/vol262/part26289/26289383/images/c246x328/1.jpg;26289383;Простынь натяжная 160х200х25 на резинке по все периметру;белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;226;INTETEKS;ООО Интетекс;350;13.04.2021;888;5;1026;902;77976;30;76;2,5333;77976;7;0;2
https://basket-05.wb.ru/vol873/part87309/87309638/images/c246x328/1.jpg;87309638;Простынь натяжная 90х200 на резинке;розовато-серый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;8601;INTETEKS;ООО Интетекс;322;04.08.2022;374;5;810;712;77760;30;96;3,2;77760;6;0;2
https://basket-01.wb.ru/vol103/part10371/10371335/images/c246x328/1.jpg;10371335;простынь на резинке 200х200,простынь евро,резинка по периметру,100% хлопок,подарок;белый,серый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;228;Ночь Нежна;ООО Альфа - Трейд;118;25.01.2020;235;5;1056;929;77704;30;78;2,6;77704;8;1;6
https://basket-01.wb.ru/vol94/part9420/9420174/images/c246x328/1.jpg;9420174;Простынь на резинке 160х200 сатин страйп;бежевый,коричневый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;232;KARNA;ООО Соната;74;17.02.2020;151;5;2262;1990;77688;30;36;1,2;77688;4;0;6
https://basket-01.wb.ru/vol112/part11223/11223209/images/c246x328/1.jpg;11223209;простынь на резинке 220х200,простынь евро,резинка по периметру,100% хлопок,подарок;лиловый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;8577;Ночь Нежна;ООО Альфа - Трейд;11;26.02.2020;237;5;1125;990;116437,5;20;69;2,3;77625;5;0;2
https://basket-05.wb.ru/vol864/part86458/86458602/images/c246x328/1.jpg;86458602;Простыни натяжные;пудровый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;8633;ОТК ПРОИЗВОДСТВО;ООО ОТК Производство;281;19.08.2022;561;5;570;501;83057,1429;28;136;4,5333;77520;9;0;2
https://basket-08.wb.ru/vol1164/part116465/116465773/images/c246x328/1.jpg;116465773;Простынь на резинке 180х200 натяжная хлопок трикотаж евро 2;бежевый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;261;МАЮША;ИП Синькевич;4;10.08.2022;328;5;879;773;77352;30;88;2,9333;77352;9;0;6
https://basket-02.wb.ru/vol282/part28266/28266218/images/c246x328/1.jpg;28266218;Простынь на резинке 180х200 евро натяжная;темно-серый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;256;KARNA;ООО Соната;72;19.05.2021;292;4;1740;1531;77198;30;45;1,5;77198;4;0;6
https://basket-02.wb.ru/vol170/part17062/17062859/images/c246x328/1.jpg;17062859;Простынь на резинке 200х200 трикотажная ;лиловый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;9862;Тридевятое царство (Домашний текстиль Т37);ООО Атекс;14;26.02.2021;1047;5;874;769;77162;30;89;2,9667;77162;8;0;2
https://basket-03.wb.ru/vol354/part35414/35414379/images/c246x328/1.jpg;35414379;Простынь на резинке 180х200 евро натяжная;кофейный;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;260;KARNA;ООО Соната;106;26.07.2021;292;4;1740;1531;76966;30;45;1,5;76966;4;0;6
https://basket-10.wb.ru/vol1368/part136850/136850605/images/c246x328/1.jpg;136850605;Простыня на резинке 140х200 Либерти;белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;257;Feresa hygge;ООО ИСА;26;06.12.2022;51;5;1476;1298;100111,3043;23;52;1,7333;76752;7;0;6
https://basket-01.wb.ru/vol134/part13445/13445884/images/c246x328/1.jpg;13445884;Простынь на резинке 140х200 трикотажная ;изумрудный;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;7870;Тридевятое царство (Домашний текстиль Т37);ООО Атекс;63;20.07.2020;1991;5;716;630;76626;30;112;3,7333;76626;8;0;2
https://basket-02.wb.ru/vol165/part16585/16585800/images/c246x328/1.jpg;16585800;Простынь на резинке 90х200 трикотажная;индиго;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;8578;Тридевятое царство (Домашний текстиль Т37);ООО Атекс;238;20.11.2020;4043;5;454;399;76580;30;158;5,2667;76580;8;0;7
https://basket-05.wb.ru/vol994/part99407/99407819/images/c246x328/1.jpg;99407819;Простынь на резинке 120х200 натяжная детская односпальная;светло-серый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4300;МАЮША;ИП Синькевич;181;25.09.2022;153;5;609;535;153132;15;124;4,1333;76566;9;0;3
https://basket-01.wb.ru/vol93/part9336/9336782/images/c246x328/1.jpg;9336782;Простынь на резинке 160х200 2 спальное натяжная простыня;синий;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;Селтекс;ООО Швейная Фабрика Селтекс;0;25.01.2020;3966;5;648;499;99453,913;23;116;3,8667;76248;8;0;0
https://basket-05.wb.ru/vol864/part86484/86484391/images/c246x328/1.jpg;86484391;Простынь натяжная на резинке 90х200;сиреневый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;8574;ОТК ПРОИЗВОДСТВО;ООО ОТК Производство;160;22.07.2022;301;5;440;387;120189,4737;19;173;5,7667;76120;9;0;2
https://basket-05.wb.ru/vol918/part91831/91831938/images/c246x328/1.jpg;91831938;Простынь натяжная / перкаль / 180*200*25см / 100% хлопок;бежевый меланж;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;250;Double Dreams;ООО ТДЛ Текстиль;133;21.07.2022;31;4;1128;992;76118;30;71;2,3667;76118;12;0;2
https://basket-09.wb.ru/vol1180/part118045/118045479/images/c246x328/1.jpg;118045479;Простынь на резинке 160х200 наматрасник;белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;8535;H&D Home;ИП Чекушкин Аг;1;19.08.2022;20;5;1497;1347;108687,1429;21;51;1,7;76081;5;0;2
https://basket-03.wb.ru/vol392/part39235/39235485/images/c246x328/1.jpg;39235485;простынь на резинке 120х200,простынь 1.5 спальная,резинка по периметру,100% хлопок,подарок;коричневый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;8582;Ночь Нежна;ООО Альфа - Трейд;32;11.09.2021;159;5;783;689;75951;30;97;3,2333;75951;3;0;2
https://basket-09.wb.ru/vol1278/part127816/127816482/images/c246x328/1.jpg;127816482;Простынь на резинке натяжная 160х200 100% хлопок ;натуральный,кремовый,бежевый,слоновая кость,теплый белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4167;FORM HOME;ИП Криворак Роман Александрович;141;23.11.2022;12;5;1379;1213;108195,7143;21;53;1,7667;75737;7;0;8
